,pk_credit_collateral_valuation_id,credit_collateral_id,property_id,pledge_asset_id,valuation_value,valuation_currency_id,valuation_date,valuation_type_id,valuation_status,forced_value,execution_value,preceding_mortgages_pledges_value,preceding_mortgages_pledges_currency_id,valuation_owner_id,pk_snapshot_date,record_creation_date,insert_job_id
8288,9339,a01d3500-12b9-11ea-accf-54e1adbd8177,,,0,44,2015-11-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8289,9340,a01d3501-12b9-11ea-b257-54e1adbd8177,,,0,44,2015-11-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8290,9341,a01d3504-12b9-11ea-ba6f-54e1adbd8177,,,0,44,2007-10-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8291,9342,a01d3505-12b9-11ea-ba50-54e1adbd8177,,,0,44,2008-01-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8292,9343,a01d3506-12b9-11ea-abd6-54e1adbd8177,,,0,44,2008-01-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8293,9344,a01d3507-12b9-11ea-b1ef-54e1adbd8177,,,0,44,2008-01-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8294,9345,a01d3508-12b9-11ea-aedd-54e1adbd8177,,,0,44,2008-01-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8295,9346,a01d350b-12b9-11ea-abc3-54e1adbd8177,,,0,44,2015-11-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8296,9347,a01d350c-12b9-11ea-b476-54e1adbd8177,,,0,44,2015-11-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8297,9348,a01d350d-12b9-11ea-b597-54e1adbd8177,,,655077.35,44,2015-11-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8298,9349,a01d350f-12b9-11ea-bdca-54e1adbd8177,,,0,44,2007-09-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8299,9350,a01d3510-12b9-11ea-91fa-54e1adbd8177,,,0,44,2007-09-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8300,9351,a01d3511-12b9-11ea-af86-54e1adbd8177,,,0,44,2017-10-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8301,9352,a01d3512-12b9-11ea-9a9b-54e1adbd8177,,,0,44,2017-10-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8302,9353,a01d3517-12b9-11ea-9e21-54e1adbd8177,,,0,44,2015-06-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8303,9354,a01d3518-12b9-11ea-9b06-54e1adbd8177,,,0,44,2015-06-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8304,9355,a01d3519-12b9-11ea-aa81-54e1adbd8177,,,0,44,2015-06-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8305,9356,a01d351a-12b9-11ea-ae70-54e1adbd8177,,,0,44,2016-09-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8306,9357,a01d351b-12b9-11ea-bab1-54e1adbd8177,,,0,44,2016-09-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8307,9358,a01d5bf9-12b9-11ea-bb9c-54e1adbd8177,,,0,44,2015-09-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8308,9359,a01d5bfa-12b9-11ea-958d-54e1adbd8177,,,0,44,2015-09-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8309,9360,a01d5bfb-12b9-11ea-a6bd-54e1adbd8177,,,0,44,2015-09-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8310,9361,a01d5bfe-12b9-11ea-ab8f-54e1adbd8177,,,0,44,2015-12-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8311,9362,a01d5c00-12b9-11ea-b9ff-54e1adbd8177,,,0,44,2007-06-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8312,9363,a01d5c01-12b9-11ea-a66f-54e1adbd8177,,,0,44,2007-06-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8313,9364,a01d5c02-12b9-11ea-938f-54e1adbd8177,,,0,44,2009-12-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8314,9365,a01d5c03-12b9-11ea-8887-54e1adbd8177,,,450000,44,2014-11-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8315,9366,a01d5c04-12b9-11ea-b7c5-54e1adbd8177,,,0,44,2014-11-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8316,9367,a01d5c05-12b9-11ea-b55c-54e1adbd8177,,,0,44,2014-11-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8317,9368,a01d5c07-12b9-11ea-8b49-54e1adbd8177,,,0,44,2008-06-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8318,9369,a01d5c0a-12b9-11ea-a0b0-54e1adbd8177,,,0,44,2008-01-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8319,9370,a01d5c0b-12b9-11ea-a3ba-54e1adbd8177,,,0,44,2008-01-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8320,9371,a01d5c0c-12b9-11ea-8cc5-54e1adbd8177,,,0,44,2008-01-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8321,9372,a01d5c0d-12b9-11ea-8223-54e1adbd8177,,,40000,44,2019-03-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8322,9373,a01d5c0f-12b9-11ea-b423-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8323,9374,a01d5c10-12b9-11ea-a7b7-54e1adbd8177,,,0,44,2008-08-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8324,9375,a01d5c12-12b9-11ea-9ec7-54e1adbd8177,,,0,44,2015-09-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8325,9376,a01d5c15-12b9-11ea-b308-54e1adbd8177,,,0,44,2007-10-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8326,9377,a01d5c16-12b9-11ea-9abf-54e1adbd8177,,,0,44,2007-10-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8327,9378,a01d5c17-12b9-11ea-baec-54e1adbd8177,,,0,44,2007-11-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8328,9379,a01d5c18-12b9-11ea-83e5-54e1adbd8177,,,0,44,2018-06-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8329,9380,a01d5c19-12b9-11ea-aa8a-54e1adbd8177,,,0,44,2018-06-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8330,9381,a01d5c1c-12b9-11ea-9a86-54e1adbd8177,,,0,44,2007-10-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8331,9382,a01d5c1d-12b9-11ea-ae3d-54e1adbd8177,,,0,44,2007-10-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8332,9383,a01d5c1e-12b9-11ea-9bf1-54e1adbd8177,,,0,44,2007-10-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8333,9384,a01d5c21-12b9-11ea-a72c-54e1adbd8177,,,0,44,2007-09-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8334,9385,a01d5c22-12b9-11ea-aeb7-54e1adbd8177,,,0,44,2007-09-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8335,9386,a01d5c23-12b9-11ea-a457-54e1adbd8177,,,0,44,2017-01-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.249000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8336,9387,a01d5c26-12b9-11ea-8b62-54e1adbd8177,,,0,44,2019-06-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8337,9388,a01d5c27-12b9-11ea-94cc-54e1adbd8177,,,0,44,2019-06-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8338,9389,a01d5c28-12b9-11ea-9f47-54e1adbd8177,,,0,44,2019-06-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8339,9390,a01d5c2a-12b9-11ea-bde9-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8340,9391,a01d5c2b-12b9-11ea-82e7-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8341,9392,a01d5c2c-12b9-11ea-83fc-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8342,9393,a01d5c2d-12b9-11ea-9dfc-54e1adbd8177,,,0,44,2015-06-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8343,9394,a01d5c2e-12b9-11ea-ade7-54e1adbd8177,,,0,44,2018-06-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8344,9395,a01d5c2f-12b9-11ea-a7e0-54e1adbd8177,,,0,44,2018-06-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8345,9396,a01d5c30-12b9-11ea-ba31-54e1adbd8177,,,0,44,2011-06-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8346,9397,a01d5c31-12b9-11ea-abfd-54e1adbd8177,,,0,44,2011-06-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8347,9398,a01d5c34-12b9-11ea-89fb-54e1adbd8177,,,0,44,2007-09-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8348,9399,a01d5c35-12b9-11ea-9979-54e1adbd8177,,,0,44,2007-09-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8349,9400,a01d5c37-12b9-11ea-9482-54e1adbd8177,,,0,44,2011-02-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8350,9401,a01d82ee-12b9-11ea-8114-54e1adbd8177,,,0,44,2016-07-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8351,9402,a01d82ef-12b9-11ea-9244-54e1adbd8177,,,0,44,2016-07-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8352,9403,a01d82f0-12b9-11ea-a9df-54e1adbd8177,,,0,44,2016-07-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8353,9404,a01d82f1-12b9-11ea-a1de-54e1adbd8177,,,0,44,2007-08-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8354,9405,a01d82f2-12b9-11ea-b1eb-54e1adbd8177,,,0,44,2007-08-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8355,9406,a01d82f4-12b9-11ea-97cd-54e1adbd8177,,,0,44,2007-10-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8356,9407,a01d82f7-12b9-11ea-bf1a-54e1adbd8177,,,0,44,2007-11-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8357,9408,a01d82f8-12b9-11ea-8bb4-54e1adbd8177,,,0,44,2011-01-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8358,9409,a01d82fb-12b9-11ea-b66d-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8359,9410,a01d82fc-12b9-11ea-b181-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8360,9411,a01d82fd-12b9-11ea-bee9-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8361,9412,a01d8300-12b9-11ea-bcbc-54e1adbd8177,,,0,44,2007-08-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8362,9413,a01d8301-12b9-11ea-b3e7-54e1adbd8177,,,0,44,2007-08-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8363,9414,a01d8303-12b9-11ea-900b-54e1adbd8177,,,0,44,2011-03-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8364,9415,a01d8304-12b9-11ea-91f3-54e1adbd8177,,,0,44,2014-05-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8365,9416,a01d8305-12b9-11ea-a891-54e1adbd8177,,,0,44,2014-06-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8366,9417,a01d8306-12b9-11ea-a114-54e1adbd8177,,,0,44,2017-09-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8367,9418,a01d8307-12b9-11ea-925d-54e1adbd8177,,,0,44,2011-03-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8368,9419,a01d8308-12b9-11ea-8e4a-54e1adbd8177,,,0,44,2011-03-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8369,9420,a01d8309-12b9-11ea-9400-54e1adbd8177,,,1,44,2011-03-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8370,9421,a01d830a-12b9-11ea-9cf7-54e1adbd8177,,,0,44,2012-02-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8371,9422,a01d830b-12b9-11ea-a6d1-54e1adbd8177,,,0,44,2014-02-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8372,9423,a01d830c-12b9-11ea-ae62-54e1adbd8177,,,0,44,2014-02-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8373,9424,a01d830d-12b9-11ea-a8cd-54e1adbd8177,,,0,44,2014-05-12,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8374,9425,a01d830e-12b9-11ea-88d3-54e1adbd8177,,,0,44,2014-05-12,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8375,9426,a01d8310-12b9-11ea-9b7e-54e1adbd8177,,,0,44,2019-04-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8376,9427,a01d8311-12b9-11ea-91a7-54e1adbd8177,,,0,44,2019-04-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8377,9428,a01d8312-12b9-11ea-bce1-54e1adbd8177,,,0,44,2019-04-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8378,9429,a01d8313-12b9-11ea-9cbb-54e1adbd8177,,,0,44,2019-04-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8379,9430,a01d8314-12b9-11ea-a2b9-54e1adbd8177,,,0,44,2019-04-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8380,9431,a01d8317-12b9-11ea-a8a2-54e1adbd8177,,,0,44,2007-10-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8381,9432,a01d8318-12b9-11ea-a4ed-54e1adbd8177,,,0,44,2007-10-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8382,9433,a01d8319-12b9-11ea-bae0-54e1adbd8177,,,0,44,2007-10-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8383,9434,a01d831a-12b9-11ea-a518-54e1adbd8177,,,0,44,2018-12-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8384,9435,a01d831b-12b9-11ea-8524-54e1adbd8177,,,0,44,2018-12-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8385,9436,a01d831c-12b9-11ea-ab7d-54e1adbd8177,,,0,44,2018-12-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8386,9437,a01d831d-12b9-11ea-a72f-54e1adbd8177,,,0,44,2018-12-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8387,9438,a01d831f-12b9-11ea-af0c-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8388,9439,a01d8320-12b9-11ea-9e95-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8389,9440,a01d8321-12b9-11ea-bcb5-54e1adbd8177,,,0,44,2007-10-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8390,9441,a01d8322-12b9-11ea-937e-54e1adbd8177,,,0,44,2019-01-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8391,9442,a01d8323-12b9-11ea-b2c6-54e1adbd8177,,,0,44,2019-01-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8392,9443,a01d8324-12b9-11ea-9df0-54e1adbd8177,,,0,44,2018-07-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8393,9444,a01d8326-12b9-11ea-860e-54e1adbd8177,,,0,44,2007-08-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8394,9445,a01d8327-12b9-11ea-b03a-54e1adbd8177,,,0,44,2007-08-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8395,9446,a01d8328-12b9-11ea-9431-54e1adbd8177,,,0,44,2007-08-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8396,9447,a01d832a-12b9-11ea-b4b8-54e1adbd8177,,,0,44,2010-12-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8397,9448,a01d832b-12b9-11ea-90f1-54e1adbd8177,,,0,44,2013-10-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8398,9449,a01d832d-12b9-11ea-88cc-54e1adbd8177,,,0,44,2010-06-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8399,9450,a01d832e-12b9-11ea-893e-54e1adbd8177,,,0,44,2010-06-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8400,9451,a01d832f-12b9-11ea-844a-54e1adbd8177,,,0,44,2010-06-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8401,9452,a01d8330-12b9-11ea-bf79-54e1adbd8177,,,0,44,2017-04-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8402,9453,a01d8331-12b9-11ea-9e84-54e1adbd8177,,,0,44,2017-04-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8403,9454,a01d8332-12b9-11ea-800c-54e1adbd8177,,,0,44,2016-04-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8404,9455,a01d8333-12b9-11ea-b72f-54e1adbd8177,,,0,44,2016-04-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8405,9456,a01d8334-12b9-11ea-b0c3-54e1adbd8177,,,0,44,2019-06-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8406,9457,a01da9f6-12b9-11ea-9af8-54e1adbd8177,,,0,44,2019-07-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8407,9458,a01da9f7-12b9-11ea-9405-54e1adbd8177,,,0,44,2019-07-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8408,9459,a01da9f8-12b9-11ea-a16c-54e1adbd8177,,,0,44,2019-09-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8409,9460,a01da9f9-12b9-11ea-b54a-54e1adbd8177,,,0,44,2019-10-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
8410,9461,a01da9fb-12b9-11ea-be6c-54e1adbd8177,,,0,44,2007-12-06,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.250000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
