,pk_credit_collateral_allocation_id,credit_collateral_id,credit_account_id,entity_id,obligor_id,prospect_id,allocation_percentage,allocation_amount,allocation_currency_id,pk_snapshot_date,record_creation_date,insert_job_id
9526,3731,a016f35c-12b9-11ea-8a8b-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.921000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9527,3741,a016f35d-12b9-11ea-92da-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.921000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9528,3751,a016f35e-12b9-11ea-8f81-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9529,3761,a016f35f-12b9-11ea-8189-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9530,3771,a016f360-12b9-11ea-9c11-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9531,3781,a016f361-12b9-11ea-86c6-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9532,3791,a016f362-12b9-11ea-a2ac-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9533,3801,a016f363-12b9-11ea-bcab-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9534,3811,a016f364-12b9-11ea-9551-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9535,3821,a016f365-12b9-11ea-9a65-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9536,3831,a016f366-12b9-11ea-9582-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9537,3841,a016f367-12b9-11ea-9eb9-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9538,3851,a016f368-12b9-11ea-8099-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9539,3861,a016f369-12b9-11ea-bc91-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9540,3871,a016f36a-12b9-11ea-9589-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9541,3881,a016f36b-12b9-11ea-880f-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9542,3891,a016f36c-12b9-11ea-ad42-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.922000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9543,3901,a016f36d-12b9-11ea-9f55-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9544,3911,a016f36e-12b9-11ea-80c1-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9545,3921,a016f36f-12b9-11ea-9756-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9546,3931,a016f370-12b9-11ea-943a-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9547,3941,a016f371-12b9-11ea-81fa-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9548,3951,a016f372-12b9-11ea-9648-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9549,3961,a016f373-12b9-11ea-b77b-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9550,3971,a016f374-12b9-11ea-b2f4-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9551,3981,a016f375-12b9-11ea-8271-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9552,3991,a016f376-12b9-11ea-9cd6-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9553,4001,a016f377-12b9-11ea-b4a9-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9554,4011,a016f378-12b9-11ea-9109-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9555,4021,a016f379-12b9-11ea-b049-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9556,4031,a0171a9e-12b9-11ea-a353-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9557,4041,a0171a9f-12b9-11ea-9639-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9558,4051,a0171aa0-12b9-11ea-bc77-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.923000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9559,4061,a0171aa1-12b9-11ea-b3b2-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9560,4071,a0171aa2-12b9-11ea-9980-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9561,4081,a0171aa3-12b9-11ea-8630-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9562,4091,a0171aa4-12b9-11ea-96dc-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9563,4101,a0171aa5-12b9-11ea-9469-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9564,4111,a0171aa6-12b9-11ea-b01d-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9565,4121,a0171aa7-12b9-11ea-bc78-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9566,4131,a0171aa8-12b9-11ea-98c3-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9567,4141,a0171aa9-12b9-11ea-bb69-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9568,4151,a0171aaa-12b9-11ea-909d-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9569,4161,a0171aab-12b9-11ea-88c7-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9570,4171,a0171aac-12b9-11ea-8d7a-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9571,4181,a0171aad-12b9-11ea-b312-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9572,4263,a0171ab2-12b9-11ea-b46b-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9573,4199,a0171aae-12b9-11ea-a405-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9574,4217,a0171aaf-12b9-11ea-bc57-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9575,4235,a0171ab0-12b9-11ea-b2e4-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9576,4253,a0171ab1-12b9-11ea-b3b9-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9577,4281,a0171ab3-12b9-11ea-9fd0-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9578,4299,a0171ab4-12b9-11ea-a102-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9579,4317,a017416c-12b9-11ea-9158-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9580,4335,a017416d-12b9-11ea-8049-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9581,4353,a017416e-12b9-11ea-a828-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.926000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9582,4371,a017416f-12b9-11ea-a285-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.926000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9583,4389,a0174170-12b9-11ea-9d1c-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.926000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9584,4407,a0174171-12b9-11ea-ab0e-54e1adbd8177,1000427744,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.926000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9585,1848,a0140d18-12b9-11ea-aa3e-54e1adbd8177,1000427752,e04e99e0-3e35-4939-9ed7-189c0bce24d1,17333,,100,,,2019-12-01,2020-01-21 12:03:11.908000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9586,1849,a0140d19-12b9-11ea-89a6-54e1adbd8177,1000427752,e04e99e0-3e35-4939-9ed7-189c0bce24d1,17333,,100,,,2019-12-01,2020-01-21 12:03:11.908000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9587,1850,a0140d1a-12b9-11ea-8c75-54e1adbd8177,1000427752,e04e99e0-3e35-4939-9ed7-189c0bce24d1,17333,,100,,,2019-12-01,2020-01-21 12:03:11.908000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9588,718,a0114e5b-12b9-11ea-a9f3-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9589,720,a0114e5c-12b9-11ea-8d3d-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9590,722,a0114e5d-12b9-11ea-9b80-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9591,724,a0114e5e-12b9-11ea-a732-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9592,726,a0114e5f-12b9-11ea-af9e-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9593,728,a0114e60-12b9-11ea-80cd-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9594,730,a0114e61-12b9-11ea-8b55-54e1adbd8177,1000427768,dc1f38cc-fa41-40d1-97f7-c393479da1ed,16864,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9595,8167,7207cdd7-1a62-4ba8-80f4-69f1d681ab06,1000427787,21f743c1-910e-4bee-aca5-be03f668f686,826,,15.54,,,2019-12-01,2020-01-21 12:03:11.955000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9596,9094,c775e005-3936-4925-9e6e-dc38a1345580,1000427787,21f743c1-910e-4bee-aca5-be03f668f686,826,,15.54,,,2019-12-01,2020-01-21 12:03:11.964000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9597,5505,a01a282e-12b9-11ea-8b5c-54e1adbd8177,1000427787,21f743c1-910e-4bee-aca5-be03f668f686,826,,100,,,2019-12-01,2020-01-21 12:03:11.934000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9598,5507,a01a282f-12b9-11ea-a747-54e1adbd8177,1000427787,21f743c1-910e-4bee-aca5-be03f668f686,826,,100,,,2019-12-01,2020-01-21 12:03:11.934000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9599,5509,a01a2830-12b9-11ea-900c-54e1adbd8177,1000427787,21f743c1-910e-4bee-aca5-be03f668f686,826,,100,,,2019-12-01,2020-01-21 12:03:11.934000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9600,5511,a01a2831-12b9-11ea-bf91-54e1adbd8177,1000427787,21f743c1-910e-4bee-aca5-be03f668f686,826,,100,,,2019-12-01,2020-01-21 12:03:11.934000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9601,4875,a0185309-12b9-11ea-bb16-54e1adbd8177,1000427795,c1156b25-3c9d-4548-8ecf-baf92ba328ac,7612,,100,,,2019-12-01,2020-01-21 12:03:11.929000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9602,4877,a018530a-12b9-11ea-be6e-54e1adbd8177,1000427795,c1156b25-3c9d-4548-8ecf-baf92ba328ac,7612,,100,,,2019-12-01,2020-01-21 12:03:11.929000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9603,4879,a01879e2-12b9-11ea-8a14-54e1adbd8177,1000427795,c1156b25-3c9d-4548-8ecf-baf92ba328ac,7612,,100,,,2019-12-01,2020-01-21 12:03:11.929000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9604,8230,48f09197-730a-435c-afae-ff23646d4033,1000427795,c1156b25-3c9d-4548-8ecf-baf92ba328ac,7612,,72.05,,,2019-12-01,2020-01-21 12:03:11.956000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9605,7625,a01f7f0c-12b9-11ea-8664-54e1adbd8177,1000427809,27892e35-ee4c-49b0-9096-7983f099e38d,6495,,100,,,2019-12-01,2020-01-21 12:03:11.949000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9606,7626,a01f7f0d-12b9-11ea-a10b-54e1adbd8177,1000427809,27892e35-ee4c-49b0-9096-7983f099e38d,6495,,100,,,2019-12-01,2020-01-21 12:03:11.949000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9607,7627,a01f7f0e-12b9-11ea-81bc-54e1adbd8177,1000427809,27892e35-ee4c-49b0-9096-7983f099e38d,6495,,100,,,2019-12-01,2020-01-21 12:03:11.949000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9608,7628,a01f7f0f-12b9-11ea-9080-54e1adbd8177,1000427809,27892e35-ee4c-49b0-9096-7983f099e38d,6495,,100,,,2019-12-01,2020-01-21 12:03:11.949000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9609,8272,3a4f0859-cd65-4453-91f8-eca4a27638c3,1000427809,27892e35-ee4c-49b0-9096-7983f099e38d,6495,,100,,,2019-12-01,2020-01-21 12:03:11.956000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9610,21,a00fa072-12b9-11ea-b5fa-54e1adbd8177,1000427817,24f0ef54-1037-41d1-9911-281288e9e199,18974,,100,,,2019-12-01,2020-01-21 12:03:11.883000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9611,22,a00fa073-12b9-11ea-9d75-54e1adbd8177,1000427817,24f0ef54-1037-41d1-9911-281288e9e199,18974,,100,,,2019-12-01,2020-01-21 12:03:11.883000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9612,23,a00fa074-12b9-11ea-be1b-54e1adbd8177,1000427817,24f0ef54-1037-41d1-9911-281288e9e199,18974,,100,,,2019-12-01,2020-01-21 12:03:11.883000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9613,24,a00fa075-12b9-11ea-97a9-54e1adbd8177,1000427817,24f0ef54-1037-41d1-9911-281288e9e199,18974,,100,,,2019-12-01,2020-01-21 12:03:11.883000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9614,8362,0655d100-88e1-45d3-84db-ad6d51d564ec,1000427817,aa1e1e17-abaf-41c5-afc8-e8364ec269c9,7539,,100,,,2019-12-01,2020-01-21 12:03:11.957000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9615,9137,227940a6-320a-4c2e-821f-876562540407,1000427817,aa1e1e17-abaf-41c5-afc8-e8364ec269c9,7539,,100,,,2019-12-01,2020-01-21 12:03:11.965000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9616,7086,a01e46d9-12b9-11ea-85d8-54e1adbd8177,1000427825,da575ee4-b534-4b48-850c-1d44af3d4cfd,19052,,100,,,2019-12-01,2020-01-21 12:03:11.946000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9617,7088,a01e46db-12b9-11ea-abce-54e1adbd8177,1000427825,da575ee4-b534-4b48-850c-1d44af3d4cfd,19052,,100,,,2019-12-01,2020-01-21 12:03:11.946000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9618,7090,a01e46dc-12b9-11ea-8781-54e1adbd8177,1000427825,da575ee4-b534-4b48-850c-1d44af3d4cfd,19052,,100,,,2019-12-01,2020-01-21 12:03:11.946000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9619,7092,a01e46dd-12b9-11ea-b5d7-54e1adbd8177,1000427825,da575ee4-b534-4b48-850c-1d44af3d4cfd,19052,,100,,,2019-12-01,2020-01-21 12:03:11.946000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9620,7094,a01e46de-12b9-11ea-894c-54e1adbd8177,1000427825,da575ee4-b534-4b48-850c-1d44af3d4cfd,19052,,100,,,2019-12-01,2020-01-21 12:03:11.946000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9621,7096,a01e46df-12b9-11ea-b8d7-54e1adbd8177,1000427825,da575ee4-b534-4b48-850c-1d44af3d4cfd,19052,,100,,,2019-12-01,2020-01-21 12:03:11.946000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9622,9077,91ee6153-5059-4aec-98be-32f1cdf45a42,1000427825,82df7057-343d-44fa-8e61-822326d1c419,6047,,94.17,,,2019-12-01,2020-01-21 12:03:11.964000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9623,475,a010b1f9-12b9-11ea-914f-54e1adbd8177,1000427833,3d2a5119-85f1-4108-9cfb-2b19dae41394,5130,,100,,,2019-12-01,2020-01-21 12:03:11.890000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9624,476,a010b1fa-12b9-11ea-8042-54e1adbd8177,1000427833,3d2a5119-85f1-4108-9cfb-2b19dae41394,5130,,100,,,2019-12-01,2020-01-21 12:03:11.890000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9625,477,a010b1fb-12b9-11ea-ac58-54e1adbd8177,1000427833,3d2a5119-85f1-4108-9cfb-2b19dae41394,5130,,100,,,2019-12-01,2020-01-21 12:03:11.890000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9626,8386,b7fa166c-9d4b-426e-b06a-3e3e1ba383bf,1000427833,3d2a5119-85f1-4108-9cfb-2b19dae41394,5130,,100,,,2019-12-01,2020-01-21 12:03:11.958000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9627,943,a011c38a-12b9-11ea-b28b-54e1adbd8177,1000427841,ce313014-0324-42db-9845-af97972a5dd5,12486,,100,,,2019-12-01,2020-01-21 12:03:11.896000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9628,944,a011c38b-12b9-11ea-bc84-54e1adbd8177,1000427841,ce313014-0324-42db-9845-af97972a5dd5,12486,,100,,,2019-12-01,2020-01-21 12:03:11.896000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9629,8455,3cb71ffa-a9c3-4e83-a96a-553653316992,1000427841,ce313014-0324-42db-9845-af97972a5dd5,12486,,100,,,2019-12-01,2020-01-21 12:03:11.958000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9630,5813,a01aeee0-12b9-11ea-adfd-54e1adbd8177,1000427857,9a94806d-8718-430f-8ba6-6adbc992f9dd,11162,,100,,,2019-12-01,2020-01-21 12:03:11.936000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9631,5814,a01aeee1-12b9-11ea-806d-54e1adbd8177,1000427857,9a94806d-8718-430f-8ba6-6adbc992f9dd,11162,,100,,,2019-12-01,2020-01-21 12:03:11.936000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9632,5815,a01aeee3-12b9-11ea-93f3-54e1adbd8177,1000427857,9a94806d-8718-430f-8ba6-6adbc992f9dd,11162,,100,,,2019-12-01,2020-01-21 12:03:11.936000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9633,8139,d8afd904-7fa8-4b5f-b38a-ef8e6e46ebc4,1000427857,9a94806d-8718-430f-8ba6-6adbc992f9dd,11162,,100,,,2019-12-01,2020-01-21 12:03:11.955000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9634,8211,0967aabc-5e63-4ab1-be98-2adee8f91914,1000427868,2e2c6c82-7cc3-42bd-b22d-78f003bfeb6f,20150,,56.22,,,2019-12-01,2020-01-21 12:03:11.956000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9635,9105,53cc4e1f-ec5e-4ef8-bb6e-e833d27cfe35,1000427868,2e2c6c82-7cc3-42bd-b22d-78f003bfeb6f,20150,,56.22,,,2019-12-01,2020-01-21 12:03:11.964000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9636,5732,a01ac422-12b9-11ea-b776-54e1adbd8177,1000427868,1e5de414-f833-4a9f-8906-3067a21f3ca5,18591,,100,,,2019-12-01,2020-01-21 12:03:11.936000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
9637,5734,a01ac425-12b9-11ea-a1f5-54e1adbd8177,1000427868,1e5de414-f833-4a9f-8906-3067a21f3ca5,18591,,100,,,2019-12-01,2020-01-21 12:03:11.936000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
