,pk_credit_collateral_insurance_id,credit_collateral_id,insurance_status_id,insurance_policy_number,insurance_issue_date,insurance_policy_expiry_date,original_insurance_policy_value,original_insurance_policy_currency_id,benefits_policy_value,benefits_policy_currency_id,last_insurance_policy_value,last_insurance_policy_currency_id,pk_snapshot_date,record_creation_date,insert_job_id,property_id,pledge_asset_id
2657,b1abc028-12b9-11ea-b5ac-54e1adbd8177,a01b393e-12b9-11ea-baf1-54e1adbd8177,2,,2015-06-18,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.900000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2658,b1abc029-12b9-11ea-8182-54e1adbd8177,a01b393f-12b9-11ea-abd6-54e1adbd8177,2,,2015-06-18,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.900000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2659,b1abe6eb-12b9-11ea-828a-54e1adbd8177,a01b600c-12b9-11ea-a844-54e1adbd8177,2,,2012-06-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.900000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2660,b1abe6f9-12b9-11ea-9cfb-54e1adbd8177,a01b601a-12b9-11ea-a21e-54e1adbd8177,2,,2011-02-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.900000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2661,b1abe70c-12b9-11ea-9d05-54e1adbd8177,a01b602d-12b9-11ea-90ff-54e1adbd8177,2,,2005-06-24,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.900000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2662,b1abe716-12b9-11ea-b368-54e1adbd8177,a01b6037-12b9-11ea-b442-54e1adbd8177,2,,2006-06-26,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.900000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2663,b1abe723-12b9-11ea-92f9-54e1adbd8177,a01b6044-12b9-11ea-a3a0-54e1adbd8177,2,,2006-10-31,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2664,b1abe724-12b9-11ea-82b4-54e1adbd8177,a01b6045-12b9-11ea-8635-54e1adbd8177,2,,2006-12-12,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2665,b1abe725-12b9-11ea-bcd6-54e1adbd8177,a01b6046-12b9-11ea-9ceb-54e1adbd8177,2,,2009-12-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2666,b1abe733-12b9-11ea-a2b3-54e1adbd8177,a01b6054-12b9-11ea-a5fb-54e1adbd8177,2,,2011-05-06,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2667,b1abe73f-12b9-11ea-b00d-54e1adbd8177,a01b8718-12b9-11ea-b2b2-54e1adbd8177,2,,2017-06-29,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2668,b1ac0e0f-12b9-11ea-b3ca-54e1adbd8177,a01b8722-12b9-11ea-a66c-54e1adbd8177,2,,2010-02-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2669,b1ac0e19-12b9-11ea-85b6-54e1adbd8177,a01b872c-12b9-11ea-88c5-54e1adbd8177,2,,2007-04-13,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2670,b1ac0e1b-12b9-11ea-96bd-54e1adbd8177,a01b872e-12b9-11ea-930d-54e1adbd8177,2,,2011-03-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2671,b1ac0e1e-12b9-11ea-bf34-54e1adbd8177,a01b8731-12b9-11ea-967d-54e1adbd8177,2,,2006-08-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2672,b1ac0e20-12b9-11ea-a175-54e1adbd8177,a01b8733-12b9-11ea-9936-54e1adbd8177,2,,2006-10-27,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2673,b1ac0e23-12b9-11ea-bcb6-54e1adbd8177,a01b8736-12b9-11ea-b2a2-54e1adbd8177,2,,2011-03-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2674,b1ac0e2c-12b9-11ea-97d8-54e1adbd8177,a01b873f-12b9-11ea-ada7-54e1adbd8177,2,,2008-12-23,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2675,b1ac0e33-12b9-11ea-b7d2-54e1adbd8177,a01b8746-12b9-11ea-8a3c-54e1adbd8177,2,,2007-04-12,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2676,b1ac0e39-12b9-11ea-bbfe-54e1adbd8177,a01b874c-12b9-11ea-a0ff-54e1adbd8177,2,,2011-01-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2677,b1ac0e45-12b9-11ea-a3d6-54e1adbd8177,a01b8758-12b9-11ea-ac43-54e1adbd8177,2,,2007-06-25,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2678,b1ac3517-12b9-11ea-9292-54e1adbd8177,a01bae5e-12b9-11ea-9d6b-54e1adbd8177,2,,2013-02-05,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2679,b1ac351b-12b9-11ea-b55e-54e1adbd8177,a01bae62-12b9-11ea-9daf-54e1adbd8177,2,,2007-04-12,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2680,b1ac351f-12b9-11ea-9054-54e1adbd8177,a01bae66-12b9-11ea-ad0d-54e1adbd8177,2,,2007-12-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2681,b1ac3543-12b9-11ea-8817-54e1adbd8177,a01bd567-12b9-11ea-b010-54e1adbd8177,2,,2019-06-18,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2682,b1ac3548-12b9-11ea-8c02-54e1adbd8177,a01bd56c-12b9-11ea-b017-54e1adbd8177,2,,2016-05-19,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2683,b1ac3552-12b9-11ea-aaac-54e1adbd8177,a01bd576-12b9-11ea-873a-54e1adbd8177,2,,2011-04-12,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2684,b1ac5c1c-12b9-11ea-8aa2-54e1adbd8177,a01bfd53-12b9-11ea-98ac-54e1adbd8177,2,,2016-01-21,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2685,b1ac5c37-12b9-11ea-ad28-54e1adbd8177,a01bfd6e-12b9-11ea-ae5e-54e1adbd8177,2,,2011-01-27,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2686,b1ac5c39-12b9-11ea-80c8-54e1adbd8177,a01bfd70-12b9-11ea-a0b9-54e1adbd8177,2,,2016-07-27,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2687,b1ac5c40-12b9-11ea-9216-54e1adbd8177,a01bfd77-12b9-11ea-a5b4-54e1adbd8177,2,,2010-02-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2688,b1ac5c46-12b9-11ea-990c-54e1adbd8177,a01bfd7d-12b9-11ea-aebe-54e1adbd8177,2,,2015-08-14,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2689,b1ac5c4f-12b9-11ea-8ea0-54e1adbd8177,a01c2368-12b9-11ea-a65b-54e1adbd8177,2,,2012-08-22,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2690,b1ac5c54-12b9-11ea-8fbb-54e1adbd8177,a01c236d-12b9-11ea-af06-54e1adbd8177,2,,2010-02-16,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2691,b1ac5c5f-12b9-11ea-9702-54e1adbd8177,a01c2378-12b9-11ea-9abe-54e1adbd8177,2,,2011-11-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2692,b1ac5c6a-12b9-11ea-9a99-54e1adbd8177,a01c2383-12b9-11ea-b481-54e1adbd8177,2,,2008-01-22,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2693,b1ac8323-12b9-11ea-8b59-54e1adbd8177,a01c2392-12b9-11ea-abac-54e1adbd8177,2,,2010-02-26,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2694,b1ac8329-12b9-11ea-9830-54e1adbd8177,a01c2398-12b9-11ea-9cd4-54e1adbd8177,2,,2007-04-12,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2695,b1ac8332-12b9-11ea-8d70-54e1adbd8177,a01c23a1-12b9-11ea-92e1-54e1adbd8177,2,,2008-01-03,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2696,b1ac8337-12b9-11ea-aa48-54e1adbd8177,a01c23a6-12b9-11ea-bfe7-54e1adbd8177,2,,2013-10-23,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2697,b1ac8352-12b9-11ea-92eb-54e1adbd8177,a01c4a79-12b9-11ea-84a8-54e1adbd8177,2,,2017-02-27,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2698,b1ac836b-12b9-11ea-a69d-54e1adbd8177,a01c4a92-12b9-11ea-bfbf-54e1adbd8177,2,,2012-05-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2699,b1ac8379-12b9-11ea-b8c4-54e1adbd8177,a01c4aa0-12b9-11ea-ba89-54e1adbd8177,2,,2011-05-02,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2700,b1ac837b-12b9-11ea-86a7-54e1adbd8177,a01c4aa2-12b9-11ea-823c-54e1adbd8177,2,,2011-05-02,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2701,b1acaa31-12b9-11ea-bf8c-54e1adbd8177,a01c718c-12b9-11ea-8824-54e1adbd8177,2,,2008-12-01,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2702,b1acaa3a-12b9-11ea-9ea3-54e1adbd8177,a01c7195-12b9-11ea-a7c7-54e1adbd8177,2,,2015-04-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2703,b1acaa5d-12b9-11ea-827d-54e1adbd8177,a01c98f3-12b9-11ea-aa3d-54e1adbd8177,2,,2007-09-05,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2704,b1acaa64-12b9-11ea-93b6-54e1adbd8177,a01c98fa-12b9-11ea-b6aa-54e1adbd8177,2,,2007-05-25,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2705,b1acaa77-12b9-11ea-9a7f-54e1adbd8177,a01c990d-12b9-11ea-98d9-54e1adbd8177,2,,2007-08-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2706,b1acaa85-12b9-11ea-a5f3-54e1adbd8177,a01cbfaa-12b9-11ea-8aa5-54e1adbd8177,2,,2008-12-01,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2707,b1acaa8b-12b9-11ea-ab1a-54e1adbd8177,a01cbfb0-12b9-11ea-8eb1-54e1adbd8177,2,,2016-12-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2708,b1acaa93-12b9-11ea-a6e8-54e1adbd8177,a01cbfb8-12b9-11ea-843c-54e1adbd8177,2,,2013-04-11,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2709,b1acd152-12b9-11ea-bc40-54e1adbd8177,a01cbfbd-12b9-11ea-aa96-54e1adbd8177,2,,2007-04-23,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2710,b1acd159-12b9-11ea-979c-54e1adbd8177,a01cbfc4-12b9-11ea-b604-54e1adbd8177,2,,2008-12-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2711,b1acd166-12b9-11ea-bf63-54e1adbd8177,a01cbfd1-12b9-11ea-a839-54e1adbd8177,2,,2010-02-09,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2712,b1acd16e-12b9-11ea-beab-54e1adbd8177,a01cbfd9-12b9-11ea-9f49-54e1adbd8177,2,,2007-07-11,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2713,b1acd171-12b9-11ea-8735-54e1adbd8177,a01cbfdc-12b9-11ea-b76d-54e1adbd8177,2,,2007-04-12,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2714,b1acd176-12b9-11ea-94b5-54e1adbd8177,a01cbfe1-12b9-11ea-b519-54e1adbd8177,2,,2008-04-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2715,b1acd17c-12b9-11ea-9db8-54e1adbd8177,a01cbfe7-12b9-11ea-b481-54e1adbd8177,2,,2012-05-16,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2716,b1acd190-12b9-11ea-83d4-54e1adbd8177,a01ce6bb-12b9-11ea-9662-54e1adbd8177,2,,2011-03-03,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2717,b1acd192-12b9-11ea-967e-54e1adbd8177,a01ce6bd-12b9-11ea-b973-54e1adbd8177,2,,2011-03-03,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2718,b1acd1a3-12b9-11ea-9a58-54e1adbd8177,a01ce6ce-12b9-11ea-b3e1-54e1adbd8177,2,,2015-09-16,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2719,b1acf860-12b9-11ea-a47d-54e1adbd8177,a01ce6f7-12b9-11ea-ba16-54e1adbd8177,2,,2011-08-05,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2720,b1acf862-12b9-11ea-8281-54e1adbd8177,a01ce6f9-12b9-11ea-a4f5-54e1adbd8177,2,,2011-09-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2721,b1acf863-12b9-11ea-a32e-54e1adbd8177,a01ce6fa-12b9-11ea-9730-54e1adbd8177,2,,2011-09-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2722,b1acf864-12b9-11ea-b6aa-54e1adbd8177,a01ce6fb-12b9-11ea-a505-54e1adbd8177,2,,2011-09-08,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2723,b1acf869-12b9-11ea-8b8e-54e1adbd8177,a01d0dd2-12b9-11ea-81c0-54e1adbd8177,2,,2007-07-17,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2724,b1acf870-12b9-11ea-b01c-54e1adbd8177,a01d0dd9-12b9-11ea-8634-54e1adbd8177,2,,2015-12-24,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2725,b1acf878-12b9-11ea-a912-54e1adbd8177,a01d0de1-12b9-11ea-b890-54e1adbd8177,2,,2013-12-19,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2726,b1acf88d-12b9-11ea-8b2a-54e1adbd8177,a01d0df6-12b9-11ea-90a7-54e1adbd8177,2,,2016-12-22,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2727,b1acf891-12b9-11ea-ac5d-54e1adbd8177,a01d0dfa-12b9-11ea-9e7d-54e1adbd8177,2,,2007-06-18,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2728,b1acf8a5-12b9-11ea-bc9f-54e1adbd8177,a01d0e0e-12b9-11ea-9281-54e1adbd8177,2,,2012-01-25,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2729,b1ad1f7c-12b9-11ea-8be7-54e1adbd8177,a01d34dd-12b9-11ea-b9bb-54e1adbd8177,2,,2015-06-18,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2730,b1ad1f82-12b9-11ea-a55f-54e1adbd8177,a01d34e3-12b9-11ea-9773-54e1adbd8177,2,,2007-08-10,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2731,b1ad1f9b-12b9-11ea-b76e-54e1adbd8177,a01d34fc-12b9-11ea-8d90-54e1adbd8177,2,,2007-10-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.906000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2732,b1ad1fb8-12b9-11ea-a00c-54e1adbd8177,a01d3519-12b9-11ea-aa81-54e1adbd8177,2,,2015-06-16,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2733,b1ad1fbc-12b9-11ea-a73f-54e1adbd8177,a01d5bf9-12b9-11ea-bb9c-54e1adbd8177,2,,2015-09-17,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2734,b1ad466d-12b9-11ea-8e6f-54e1adbd8177,a01d5c0b-12b9-11ea-a3ba-54e1adbd8177,2,,2008-01-17,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2735,b1ad4684-12b9-11ea-b49c-54e1adbd8177,a01d5c22-12b9-11ea-aeb7-54e1adbd8177,2,,2007-09-27,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2736,b1ad6dbe-12b9-11ea-8fae-54e1adbd8177,a01d5c34-12b9-11ea-89fb-54e1adbd8177,2,,2007-09-03,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2737,b1ad6dc6-12b9-11ea-90b9-54e1adbd8177,a01d82f2-12b9-11ea-b1eb-54e1adbd8177,2,,2007-08-31,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2738,b1ad6dcb-12b9-11ea-b754-54e1adbd8177,a01d82f7-12b9-11ea-bf1a-54e1adbd8177,2,,2007-11-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.907000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2739,b1ad94c0-12b9-11ea-8273-54e1adbd8177,a01d8326-12b9-11ea-860e-54e1adbd8177,2,,2007-08-09,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2740,b1ad94d7-12b9-11ea-879d-54e1adbd8177,a01da9fd-12b9-11ea-bb2d-54e1adbd8177,2,,2007-12-06,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2741,b1ad94e5-12b9-11ea-9e27-54e1adbd8177,a01daa0b-12b9-11ea-8ca4-54e1adbd8177,2,,2017-08-03,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2742,b1ad94e6-12b9-11ea-9af0-54e1adbd8177,a01daa0c-12b9-11ea-95aa-54e1adbd8177,2,,2010-02-26,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2743,b1ad94f5-12b9-11ea-8c93-54e1adbd8177,a01daa1b-12b9-11ea-90fc-54e1adbd8177,2,,2016-05-13,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2744,b1ada962-12b9-11ea-aaa8-54e1adbd8177,a01daa25-12b9-11ea-a4ad-54e1adbd8177,2,,2010-08-18,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2745,b1ada97b-12b9-11ea-8dfe-54e1adbd8177,a01daa3e-12b9-11ea-9075-54e1adbd8177,2,,2008-11-07,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2746,b1ada981-12b9-11ea-b5a8-54e1adbd8177,a01daa44-12b9-11ea-bbe0-54e1adbd8177,2,,2015-10-09,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2747,b1add007-12b9-11ea-a262-54e1adbd8177,a01daa4a-12b9-11ea-b7e0-54e1adbd8177,2,,2017-07-19,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2748,b1add00d-12b9-11ea-8515-54e1adbd8177,a01daa50-12b9-11ea-92c5-54e1adbd8177,2,,2015-10-20,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2749,b1add01b-12b9-11ea-9db6-54e1adbd8177,a01daa5e-12b9-11ea-975d-54e1adbd8177,2,,2014-09-04,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2750,b1add022-12b9-11ea-8e36-54e1adbd8177,a01dd13b-12b9-11ea-9ac1-54e1adbd8177,2,,2018-09-26,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2751,b1add027-12b9-11ea-b630-54e1adbd8177,a01dd140-12b9-11ea-a974-54e1adbd8177,2,,2011-08-17,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.908000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2752,b1add033-12b9-11ea-be0b-54e1adbd8177,a01dd14c-12b9-11ea-9d58-54e1adbd8177,2,,2012-06-26,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.909000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2753,b1add03c-12b9-11ea-a55e-54e1adbd8177,a01dd155-12b9-11ea-bfbb-54e1adbd8177,2,,2008-01-25,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.909000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
2754,b1add048-12b9-11ea-9add-54e1adbd8177,a01dd161-12b9-11ea-bd4c-54e1adbd8177,2,,2008-01-17,2099-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.909000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
