,pk_credit_account_id,ifrs9_stage_on_granting_date_final,ifrs9_stage_final,ifrs9_assessment_type,credit_account_costs,credit_account_income,ifrs9_portfolio,poci_flag,expected_cashflow,ifrs9_bucket,pd_value,lgd_value,ccf_value,ead_value,pd_bucket,lgd_bucket,ccf_bucket,pd_vector_entry_id,prepayments_vector_entry_id,lgd_vector_entry_id,ccf_vector_entry_id,collateral_allocated,ecl_balance,ecl_offbalance,begaap_classification,begaap_provision_balance,begaap_provision_offbalance,asset_type,ppa,original_loan_amount,pk_snapshot_date,record_creation_date,insert_job_id,write_off_sum,ecl_balance_eur,ecl_offbalance_eur,begaap_provision_balance_eur,begaap_provision_offbalance_eur,begapp_assessment_type,ead_value_eur
3428,AA19335737L3,1,1,Collective,0,0,45,N,90705.12,45,0.0116,0.1334,0.5,214125.74,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,331.346735106,0,P_PERFORMING,0,0,credit,,255000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3429,AA19335QNWRR,1,1,Collective,0,0,45,N,251733.95,45,0.0116,0.1334,0.5,289875.09,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,448.56430927,0,P_PERFORMING,0,0,credit,,550000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3430,AA19335190KM,1,1,Collective,0,0,45,N,125947.23,45,0.0116,0.1334,0.5,309701.47,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,479.244442737,0,P_PERFORMING,0,0,credit,,370000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3431,AA19335PSTDT,1,1,Collective,0,0,45,N,3178.04,45,0.0116,0.1334,0.5,370.88,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,0.573914547,0,P_PERFORMING,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3432,AA1933577WJ4,1,1,Collective,0,0,45,N,123497.46,45,0.0116,0.1334,0.5,137764.81,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,213.182777586,0,P_PERFORMING,0,0,credit,,215000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3433,AA19335LNC6X,1,1,Collective,0,0,45,N,51944.74,45,0.0116,0.1334,0.5,72912.97,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,112.828446297,0,P_PERFORMING,0,0,credit,,110000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3434,AA19335JZ0W0,1,1,Collective,0,0,45,N,232100.7,45,0.0116,0.1334,0.5,147206.55,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,227.793303732,0,P_PERFORMING,0,0,credit,,280000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3435,AA19335J2QCX,1,1,Collective,0,0,45,N,78995.7,45,0.0116,0.1334,0.5,115218.98,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,178.294458411,0,P_PERFORMING,0,0,credit,,171000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3436,AA19335X4PP4,1,1,Collective,0,0,45,N,195454.74,45,0.0116,0.1334,0.5,374027.74,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,578.785485986,0,P_PERFORMING,0,0,credit,,475000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3437,AA19335PQJR9,1,1,Collective,0,0,45,N,250771.21,45,0.0116,0.1334,0.5,182869.75,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,282.97996594,0,P_PERFORMING,0,0,credit,,280000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3438,AA19335SBCXB,1,1,Collective,0,0,45,N,110006.45,45,0.0116,0.1334,0.5,143785.7,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,222.499743608,0,P_PERFORMING,0,0,credit,,220000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3439,AA19335VL65B,1,1,Collective,0,0,45,N,161064.83,45,0.0116,0.1334,0.5,154693.48,45#1#DPD0,45#1#DPD0,45,74,NA,282,590,0,239.378878691,0,P_PERFORMING,0,0,credit,,265000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3440,AA193355MP0P,1,1,Collective,0,0,22,N,141155.97,22,0.0195,0.2677,0.5,68439.47,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,357.264299321,0,P_PERFORMING,0,0,credit,,190000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3441,AA193353LLDS,1,1,Collective,0,0,22,N,139674.1,22,0.0195,0.2677,0.5,801385.68,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,4183.353457452,0,P_PERFORMING,0,0,credit,,800000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3442,AA19335VJTNS,1,1,Collective,0,0,22,N,34432.17,22,0.0195,0.2677,0.5,62858.41,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,328.130328962,0,P_PERFORMING,0,0,credit,,66600,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3443,AA19335PBRJQ,1,1,Collective,0,0,22,N,208061.55,22,0.0195,0.2677,0.5,175263.66,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,914.902594749,0,P_PERFORMING,0,0,credit,,475000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3444,AA193353RBT0,1,1,Collective,0,0,22,N,124622.26,22,0.0195,0.2677,0.5,176912.34,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,923.508951651,0,P_PERFORMING,0,0,credit,,240000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3445,AA19335KK9RC,1,1,Collective,0,0,22,N,294587.17,22,0.0195,0.2677,0.5,409921.87,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,2139.853649681,0,P_PERFORMING,0,0,credit,,447766.75,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3446,AA19335M9VKG,1,1,Collective,0,0,22,N,73296.83,22,0.0195,0.2677,0.5,480730.16,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,2509.483544724,0,P_PERFORMING,0,0,credit,,500000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3447,AA193356RJB5,1,1,Collective,0,0,22,N,89314.27,22,0.0195,0.2677,0.5,103417.41,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,539.854392812,0,P_PERFORMING,0,0,credit,,160000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3448,AA19335KQK5C,1,1,Collective,0,0,22,N,36918.4,22,0.0195,0.2677,0.5,210045.01,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1096.466458952,0,P_PERFORMING,0,0,credit,,247000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3449,AA19335R9P7H,1,1,Collective,0,0,22,N,191913.37,22,0.0195,0.2677,0.5,335266.64,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1750.142150796,0,P_PERFORMING,0,0,credit,,365000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3450,AA19335GW2XK,1,1,Collective,0,0,22,N,115177.26,22,0.0195,0.2677,0.5,199385.41,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1040.821748012,0,P_PERFORMING,0,0,credit,,220000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3451,AA193358G53S,1,1,Collective,0,0,22,N,309771.21,22,0.0195,0.2677,0.5,52174.43,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,272.358350765,0,P_PERFORMING,0,0,credit,,750000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3452,AA19335FTXF8,1,1,Collective,0,0,22,N,276968.17,22,0.0195,0.2677,0.5,1733440.58,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,9048.819843687,0,P_PERFORMING,0,0,credit,,2000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3453,AA193356Q2RR,1,1,Collective,0,0,22,N,52987.59,22,0.0195,0.2677,0.5,101697.91,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,530.878344887,0,P_PERFORMING,0,0,credit,,125000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3454,AA19335RJN76,1,1,Collective,0,0,22,N,5361416.51,22,0.0195,0.2677,0.5,4776847.24,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,24935.859119886,0,P_PERFORMING,0,0,credit,,4776594,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3455,AA19335MW7J1,1,1,Collective,0,0,22,N,311527.31,22,0.0195,0.2677,0.5,521561.8,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,2722.63083027,0,P_PERFORMING,0,0,credit,,762450,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3456,AA19335ZS8VN,1,1,Collective,0,0,22,N,61751.1,22,0.0195,0.2677,0.5,8105.67,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,42.312813251,0,P_PERFORMING,0,0,credit,,150000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3457,AA19335D7XDW,1,1,Collective,0,0,22,N,81539.24,22,0.0195,0.2677,0.5,29197.28,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,152.414181192,0,P_PERFORMING,0,0,credit,,100000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3458,AA193351H8VV,1,2,Collective,0,0,22,N,22565.35,22,0.0195,0.2677,0.5,95548.81,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,498.779120522,0,P_PERFORMING,0,0,credit,,134129,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3459,AA19335FQ7RG,1,2,Collective,0,0,22,N,68257.02,22,0.0195,0.2677,0.5,412077.08,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,2151.104169162,0,P_PERFORMING,0,0,credit,,850000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3460,AA19335GZC3N,1,1,Collective,0,0,22,N,508761.97,22,0.0195,0.2677,0.5,86977.97,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,454.038050096,0,P_PERFORMING,0,0,credit,,574438.52,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3461,AA19335BC448,1,1,Collective,0,0,22,N,66591.8,22,0.0195,0.2677,0.5,0,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,0,0,P_PERFORMING,0,0,credit,,240000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3462,AA19335W09W9,1,1,Collective,0,0,22,N,125963.76,22,0.0195,0.2677,0.5,220527.41,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1151.186159312,0,P_PERFORMING,0,0,credit,,245000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3463,AA193355J0KQ,1,1,Collective,0,0,22,N,243291.71,22,0.0195,0.2677,0.5,274953.79,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1435.300026869,0,P_PERFORMING,0,0,credit,,500000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3464,AA1933584088,1,1,Collective,0,0,22,N,2444809.81,22,0.0195,0.2677,0.5,2952114.91,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,15410.482647437,0,P_PERFORMING,0,0,credit,,5514068.35,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3465,AA19335YW9B0,1,2,Collective,0,0,22,N,44746.15,22,0.0195,0.2677,0.5,81602.99,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,425.979848249,0,P_PERFORMING,0,0,credit,,205000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3466,AA193356Q9MS,1,1,Collective,0,0,22,N,3458563.37,22,0.0195,0.2677,0.5,2367867.07,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,12360.621285461,0,P_PERFORMING,0,0,credit,,4000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3467,AA19335RYD1N,1,1,Collective,0,0,22,N,116297.76,22,0.0195,0.2677,0.5,223274.98,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1165.528886847,0,P_PERFORMING,0,0,credit,,255000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3468,AA19335R2SN5,1,2,Collective,0,0,22,N,34520.1,22,0.0195,0.2677,0.5,147242.19,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,768.626318129,0,P_PERFORMING,0,0,credit,,180000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3469,AA193352C38D,1,1,Collective,0,0,22,N,42629.62,22,0.0195,0.2677,0.5,7004.56,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,36.564853884,0,P_PERFORMING,0,0,credit,,55000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3470,AA193352HLX6,1,1,Collective,0,0,22,N,96019.05,22,0.0195,0.2677,0.5,170857.62,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,891.902405043,0,P_PERFORMING,0,0,credit,,170000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3471,AA19335LZY8M,1,1,Collective,0,0,22,N,1301515.56,22,0.0195,0.2677,0.5,720702.52,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,3762.175259778,0,P_PERFORMING,0,0,credit,,1015000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3472,AA19335B7VMQ,1,1,Collective,0,0,22,N,2242094.38,22,0.0195,0.2677,0.5,3409962.62,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,17800.516370793,0,P_PERFORMING,0,0,credit,,4000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3473,AA1933526979,1,1,Collective,0,0,22,N,207181.49,22,0.0195,0.2677,0.5,34882.33,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,182.09099495,0,P_PERFORMING,0,0,credit,,200000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3474,AA193355L2WD,1,1,Collective,0,0,22,N,26199.96,22,0.0195,0.2677,0.5,18890.02,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,98.608737903,0,P_PERFORMING,0,0,credit,,42500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3475,AA193354KR0V,1,1,Collective,0,0,22,N,757913.55,22,0.0195,0.2677,0.5,907020.18,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,4734.781392627,0,P_PERFORMING,0,0,credit,,1000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3476,AA19335XF53T,1,1,Collective,0,0,22,N,38051.68,22,0.0195,0.2677,0.5,69465.04,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,362.617928556,0,P_PERFORMING,0,0,credit,,73600,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3477,AA193353ZBVB,1,1,Collective,0,0,22,N,5314701.4,22,0.0195,0.2677,0.5,2085953.85,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,10888.991990078,0,P_PERFORMING,0,0,credit,,5000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3478,AA1933597BK0,1,1,Collective,0,0,22,N,72901.27,22,0.0195,0.2677,0.5,225008.2,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1174.57655523,0,P_PERFORMING,0,0,credit,,750000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3479,AA19335HP4C8,1,1,Collective,0,0,22,N,328747.96,22,0.0195,0.2677,0.5,620649.01,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,3239.880929552,0,P_PERFORMING,0,0,credit,,680000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3480,AA193350BS1M,1,1,Collective,0,0,22,N,78545.32,22,0.0195,0.2677,0.5,488673.81,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,2550.950589272,0,P_PERFORMING,0,0,credit,,615000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3481,AA193350Z2ZP,1,1,Collective,0,0,22,N,85893.61,22,0.0195,0.2677,0.5,166121.08,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,867.176955762,0,P_PERFORMING,0,0,credit,,173000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3482,AA193356YY3H,1,1,Collective,0,0,22,N,179370.3,22,0.0195,0.2677,0.5,292193.43,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1525.293533615,0,P_PERFORMING,0,0,credit,,305000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3483,AA19335ZJV0P,1,1,Collective,0,0,22,N,9053201.8,22,0.0195,0.2677,0.5,4790231.06,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,25005.724667859,0,P_PERFORMING,0,0,credit,,4776595,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3484,AA19335CL91D,1,1,Collective,0,0,22,N,78585178.32,22,0.0195,0.2677,0.5,16000552.12,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,83525.282149218,0,P_PERFORMING,0,0,credit,,16000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3485,AA193354VRHC,1,1,Collective,0,0,22,N,441855.14,22,0.0195,0.2677,0.5,2644283.93,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,13803.55875719,0,P_PERFORMING,0,0,credit,,3930000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3486,AA19335DTBPG,1,1,Collective,0,0,22,N,1793105.54,22,0.0195,0.2677,0.5,1785409.4,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,9320.10487941,0,P_PERFORMING,0,0,credit,,3500000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3487,AA19335PXW3F,1,1,Collective,0,0,22,N,471956.73,22,0.0195,0.2677,0.5,116740.72,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,609.404069508,0,P_PERFORMING,0,0,credit,,1400000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3488,AA193359127N,1,1,Collective,0,0,22,N,248682.08,22,0.0195,0.2677,0.5,160729.35,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,839.031316403,0,P_PERFORMING,0,0,credit,,228000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3489,AA19335SD5PQ,1,1,Collective,0,0,22,N,2598905.07,22,0.0195,0.2677,0.5,4681124.51,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,24436.172110877,0,P_PERFORMING,0,0,credit,,5000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3490,AA19335J7MCT,1,1,Collective,0,0,22,N,1015732.35,22,0.0195,0.2677,0.5,1921574.22,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,10030.905664533,0,P_PERFORMING,0,0,credit,,2000000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3491,AA19335JSM0Q,1,1,Collective,0,0,22,N,120501.54,22,0.0195,0.2677,0.5,98969.97,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,516.638088896,0,P_PERFORMING,0,0,credit,,125000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3492,AA19335T20NM,1,1,Collective,0,0,22,N,15411.43,22,0.0195,0.2677,0.5,11111.88,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,58.005680382,0,P_PERFORMING,0,0,credit,,25000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3493,AA19335VT5ZV,1,1,Collective,0,0,22,N,335530.2,22,0.0195,0.2677,0.5,1774271.05,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,9261.961021658,0,P_PERFORMING,0,0,credit,,2304000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3494,AA193351JTT6,1,1,Collective,0,0,22,N,39227.7,22,0.0195,0.2677,0.5,76270.1,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,398.141362515,0,P_PERFORMING,0,0,credit,,82406,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3495,AA193356WW67,1,2,Collective,0,0,22,N,119376.96,22,0.0195,0.2677,0.5,655570.07,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,3422.174100911,0,P_PERFORMING,0,0,credit,,830000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3496,AA19335TV2PK,1,1,Collective,0,0,22,N,79696.93,22,0.0195,0.2677,0.5,126763.3,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,661.723440495,0,P_PERFORMING,0,0,credit,,158000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3497,AA19335WS73V,1,1,Collective,0,0,22,N,51966.43,22,0.0195,0.2677,0.5,53459.55,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,279.066869933,0,P_PERFORMING,0,0,credit,,70000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3498,AA19335Z9GX2,1,1,Collective,0,0,22,N,82205.39,22,0.0195,0.2677,0.5,105664.92,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,551.586732138,0,P_PERFORMING,0,0,credit,,130000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3499,AA193359RJPT,1,1,Collective,0,0,22,N,41434.26,22,0.0195,0.2677,0.5,28167.8,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,147.04014117,0,P_PERFORMING,0,0,credit,,29500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3500,AA19335P9YKL,1,1,Collective,0,0,22,N,11244.97,22,0.0195,0.2677,0.5,1911.96,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,9.980717994,0,P_PERFORMING,0,0,credit,,15000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3501,AA19335R5G89,1,1,Collective,0,0,22,N,1121173.1,22,0.0195,0.2677,0.5,483575.8,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,2524.33821237,0,P_PERFORMING,0,0,credit,,975000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3502,AA1933578CT0,1,1,Collective,0,0,22,N,100276.13,22,0.0195,0.2677,0.5,41133.48,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,214.722935622,0,P_PERFORMING,0,0,credit,,124655,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
3503,AA19335DC3MC,1,1,Collective,0,0,22,N,164182.05,22,0.0195,0.2677,0.5,334199,22#1#DPD0,22#1#DPD0,22,79,NA,343,591,0,1744.56890985,0,P_PERFORMING,0,0,credit,,400000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
