,pk_credit_account_id,previous_credit_account_id,first_credit_account_id,obligor_id,credit_agreement_number,previous_credit_agreement_number,product_id,related_entity_group_id,origin_country_id,origin_branch_id,currency_id,obligor_segment,opening_date,closing_date,interest_rate,interest_type,interest_base,interest_convention,margin,dof_dpd,dof_dpd_above_threshold,dpd,dpd_above_threshold,credit_score_on_granting_date,credit_rating_on_granting_date,credit_score,credit_rating,obligor_rating,accountancy_type,ltv,ltv_bucket,pd_on_granting_date,pd,scoring_model_version,actual_debt,gbv,principal_due,principal_undue,interest_accrued_due,interest_accrued_undue,restricted_interest,eir,eir_adjustment,income_cost_in_time,obv_conditional,obv_unconditional,monthly_repayment_of_principal,monthly_withdrawal_of_principal,monthly_repayment_of_interest,monthly_writeoffs,is_agreement_terminated,npv_original,npv_actual,forbearance_flag,npl_flag,default_flag,asset_type,ppa,original_loan_amount,ifrs9_stage,credit_repayment_schedule_id,sales,is_ind_significant,pk_snapshot_date,record_creation_date,insert_job_id,fair_value,ifrs9_maturity,ifrs9_stage_final,gbv_eur,obv_conditional_eur,obv_unconditional_eur,begaap_classification
2907,AA1931952R5V,,0,5523,AA1931952R5V,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.83,0.83,0.83,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2908,AA19319H0TXQ,,0,8426,AA19319H0TXQ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,8.43,8.43,8.43,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2909,AA19319RGB45,,0,10313,AA19319RGB45,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,50.38,50.38,50.38,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2910,AA19319HSYWT,,0,2852,AA19319HSYWT,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,10,10,10,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2911,AA19319ZY0WT,,0,4445,AA19319ZY0WT,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,7.82,7.82,7.82,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2912,AA19319FDVBZ,,0,2340,AA19319FDVBZ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.12,0.12,0.12,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2913,AA19319Z4Q01,,0,8284,AA19319Z4Q01,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,29.76,29.76,29.76,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2914,AA1931918PN8,,0,9544,AA1931918PN8,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,190,10C,0,,0,0,,0,4.3,3129.11,3129.11,3129.11,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2915,AA1931904PZJ,,0,15018,AA1931904PZJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,27.39,27.39,27.39,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2916,AA1931955JP6,,0,7371,AA1931955JP6,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,1.82,1.82,1.82,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2917,AA19319RT68S,,0,10171,AA19319RT68S,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,12.69,12.69,12.69,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2918,AA19319KZ5MY,,0,3502,AA19319KZ5MY,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,305,10B,0,,0,0,,0,4.3,2198.71,2198.71,2198.71,0,0,0,0,0,0,0.0,,,0,1491.77,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2919,AA19319C66GJ,,0,430,AA19319C66GJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,8.11,8.11,8.11,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2920,AA193199Y2RZ,,0,14543,AA193199Y2RZ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,190,10C,0,,0,0,,0,4.3,4112.05,4112.05,4112.05,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2921,AA19319TFYJT,,0,2679,AA19319TFYJT,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,158.47,158.47,158.47,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2922,AA19319CR16J,,0,10148,AA19319CR16J,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,19.56,19.56,19.56,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2923,AA193190VBF2,,0,6883,AA193190VBF2,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,244.52,244.52,244.52,0,0,0,0,0,0,0.0,,,0,168.67,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2924,AA19319H7B30,,0,4639,AA19319H7B30,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,9.86,9.86,9.86,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2925,AA19319C2Q72,,0,10957,AA19319C2Q72,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.07,0.07,0.07,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2926,AA193193H3BK,,0,5670,AA193193H3BK,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,227.28,227.28,227.28,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2927,AA19319CQPDL,,0,10875,AA19319CQPDL,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,205,10C,0,,0,0,,0,4.3,23.31,23.31,23.31,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2928,AA1931971BK9,,0,5722,AA1931971BK9,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,42.34,42.34,42.34,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2929,AA1931968C6W,,0,5682,AA1931968C6W,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,149.89,149.89,149.89,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2930,AA1931909119,,0,3817,AA1931909119,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,24.5,24.5,24.5,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2931,AA19319QM720,,0,1791,AA19319QM720,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,109.74,109.74,109.74,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2932,AA19319K4L18,,0,12339,AA19319K4L18,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,26.39,26.39,26.39,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2933,AA19319PLD5L,,0,7900,AA19319PLD5L,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,217.1,217.1,217.1,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2934,AA19319W8TBW,,0,5707,AA19319W8TBW,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.07,0.07,0.07,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2935,AA193196JMX6,,0,4132,AA193196JMX6,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,23.55,23.55,23.55,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2936,AA19319TFNF9,,0,881,AA19319TFNF9,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,190,10C,0,,0,0,,0,4.3,3965.18,3965.18,3965.18,0,0,0,0,0,0,0.0,,,0,797.4,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2937,AA19319HJ335,,0,12375,AA19319HJ335,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.04,0.04,0.04,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2938,AA19319Y76M9,,0,14234,AA19319Y76M9,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,2.55,2.55,2.55,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2939,AA19319ZB0Z1,,0,9864,AA19319ZB0Z1,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,205,10C,0,,0,0,,0,4.3,21.83,21.83,21.83,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2940,AA19319T6QB2,,0,15526,AA19319T6QB2,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,43.73,43.73,43.73,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2941,AA193195F0Y3,,0,5666,AA193195F0Y3,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,1,1,1,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2942,AA19319GRW1B,,0,5142,AA19319GRW1B,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-20,18,12.0,,,205,10C,0,,0,0,,0,4.3,4948.34,4948.34,4948.34,0,0,0,0,0,0,0.0,,,2454.3,4430.21,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2943,AA19319HNDFW,,0,11058,AA19319HNDFW,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,1.18,1.18,1.18,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2944,AA19319YDJKX,,0,11447,AA19319YDJKX,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,78.28,78.28,78.28,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2945,AA19319YJ1H0,,0,6236,AA19319YJ1H0,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,4.47,4.47,4.47,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2946,AA19319HV06M,,0,7511,AA19319HV06M,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,190,10C,0,,0,0,,0,4.3,653.59,653.59,653.59,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2947,AA193193SPF1,,0,8096,AA193193SPF1,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.65,0.65,0.65,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2948,AA19319P8521,,0,5980,AA19319P8521,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,65.58,65.58,65.58,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2949,AA19319DK2JR,,0,11749,AA19319DK2JR,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,190,10C,0,,0,0,,0,4.3,5704.02,5704.02,5704.02,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,Y,credit,,0,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2950,AA19319T1XWH,,0,4907,AA19319T1XWH,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,20.33,20.33,20.33,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2951,AA19319R7ZPG,,0,7446,AA19319R7ZPG,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,10,10,10,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2952,AA193199DHGJ,,0,1235,AA193199DHGJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,21.4,21.4,21.4,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2953,AA19319VG058,,0,9182,AA19319VG058,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,17.01,17.01,17.01,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2954,AA19319353BT,,0,3462,AA19319353BT,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,15.56,15.56,15.56,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2955,AA19319WK56W,,0,1865,AA19319WK56W,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.12,0.12,0.12,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2956,AA19319XDTC5,,0,720,AA19319XDTC5,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,50.13,50.13,50.13,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2957,AA19319MMC4V,,0,5686,AA19319MMC4V,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,3.64,3.64,3.64,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2958,AA19319BQ7HX,,0,10833,AA19319BQ7HX,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,0.23,0.23,0.23,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2959,AA193194VKZZ,,0,5031,AA193194VKZZ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,11.32,11.32,11.32,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2960,AA19319JZ7VV,,0,11968,AA19319JZ7VV,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,8.12,8.12,8.12,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2961,AA193190G5VP,,0,1184,AA193190G5VP,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,13.5,13.5,13.5,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2962,AA1931936BX1,,0,12802,AA1931936BX1,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,,18,,,,190,10C,0,,0,0,,0,4.3,2.55,2.55,2.55,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
2963,AA19319NM23Z,,0,3656,AA19319NM23Z,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,2019-12-14,2019-12-14,18,18.0,,,190,10C,0,,0,0,,0,4.3,1469.2,1469.2,1469.2,0,0,0,0,0,0,0.0,,,0,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
